縣市,Location,類型,Class,遊憩據點,Scenic Spots,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,小計,地址
南投縣,Dongpu Hot Springs,直轄市及縣(市)級風景特定區,Dongpu Hot Springs,東埔溫泉,Dongpu Hot Springs,12010,19069,16038,14425,20662,24391,20115,32690,43025,10210,38724,3500,15526,24157,24647,16055,27150,27398,26029,32182,34811,14266,37604,38507,18091,23996,42329,17276,26779,20423,21077,27178,24822,14039,53302,31372,22743,35616,37482,12919,19660,18137,24385,28438,29859,9856,39596,23230,19303,31770,33310,17931,17227,20024,20598,24304,22320,16272,27104,25998,18998,32232,27717,12915,18641,18697,25704,25099,24469,13797,32743,31472,15631,26492,23048,15355,17353,16713,18620,28305,22964,14343,21427,20325,20528,29726,23482,12138,13769,13181,15939,17889,23258,8225,21179,20325,14168,26030,22859,10014,13703,14795,12838,18550,18064,9552,22222,24385,15992,25120,16860,11788,11330,11043,15600,21347,19467,12495,23335,20062,11414,19236,18946,12219,11036,10126,13115,16492,18337,12149,21277,17301,14515,30142,16090,9912,12243,14753,4949,11742,11054,19593,25471,24926,18501,36561,29130,12051,15834,18270,14228,25816,8505,744,1443,4518,15120,29936,20878,15015,14571,16940,16870,16387,5243,6808,25193,26586,16789,17273,24826,10710,17567,15628,14928,30405,16734,17514,27255,26317,17231,3651638,556南投縣信義鄉
南投縣,Aowanda National Forest Recreation Area,森林遊樂區,Aowanda National Forest Recreation Area,奧萬大國家森林遊樂區,Aowanda National Forest Recreation Area,2158,0,0,0,0,0,0,0,0,0,54224,5454,2584,16604,48658,88288,42635,24188,9255,8321,6050,3253,9975,11388,5735,16880,40989,67598,22672,29998,6510,8423,5352,6570,12726,9133,8650,36004,59086,98259,48877,29026,8567,7638,4988,1237,3216,0,0,13892,51773,62211,16509,32095,5988,2938,2531,3587,5495,5742,4697,21694,76148,105934,23479,28007,7218,5378,3445,3917,8566,8881,7789,28705,73200,73175,29708,26690,6194,6017,3785,4754,8022,5567,7364,19971,71431,110187,25917,29202,8285,6865,5162,5122,13058,8583,4081,14889,50615,94402,37197,24040,8351,7589,5920,162,9917,9375,6108,14511,45757,83719,18154,17173,6439,6650,4625,6259,8989,6542,4587,15543,36272,61506,13527,16745,8152,4581,2305,11713,7852,3816,6385,16970,38017,50734,15750,18497,6296,5724,4624,6722,17408,12833,7739,21421,56324,72058,19292,20179,9056,6066,3388,738,2606,3634,5969,13191,34631,59266,33869,19853,10471,6488,4368,2989,11201,7659,5552,13844,32878,49233,25654,14434,5963,6420,3255,4043,11534,345,0,3439681,546南投縣仁愛鄉
南投縣,Huisun Forest Recreation Area,森林遊樂區,Huisun Forest Recreation Area,惠蓀林場,Huisun Forest Recreation Area,4733,12816,15048,10257,19877,9264,9007,11155,18081,10123,16447,7921,8032,13460,14556,13859,10750,12819,10622,14219,12835,10491,20827,18887,10351,18479,13007,14381,6208,16330,7073,14401,14343,16483,23125,15666,16655,24563,15089,12649,15555,13978,10911,12963,12655,9450,20680,12177,12613,22762,16679,12995,10260,27600,11845,13593,11233,16876,16035,14728,16452,20788,19302,12720,10372,19999,13342,15395,12644,14392,19983,19037,13511,23171,16050,10296,15145,20255,9840,15236,14942,16833,20907,14678,16516,23941,21370,14721,11272,20732,8951,13944,14066,15273,24341,17449,11628,16386,15304,13044,18487,12810,10785,17131,15593,6487,17659,20599,13037,17993,12287,13347,7708,12051,7611,15411,15634,13849,17273,13350,13080,15354,11359,16960,10493,19663,12164,13843,8537,11999,14262,7152,16140,16455,13920,10082,10749,10954,6611,7958,8545,15612,17117,17954,13233,18359,13273,11238,9553,15930,8713,12469,5693,0,2561,5624,10009,15924,15096,12429,9010,12441,9418,9301,4038,6229,13988,13568,10844,14108,10734,10416,13820,10492,8762,13347,8839,11390,12887,6457,9209,2460172,546南投縣仁愛鄉山林巷1號
南投縣,Xitou Nature Education Area,森林遊樂區,Xitou Nature Education Area,溪頭自然教育園區,Xitou Nature Education Area,85313,105835,80358,69394,92155,65245,60547,89732,132402,93390,173488,91972,118260,113072,121589,105656,82791,90116,101190,129094,137721,124605,209432,192278,117488,135232,102724,99545,52415,101406,70228,116409,111947,142306,208099,168344,166187,154848,123378,114803,90648,82678,99675,117567,119051,94663,214832,147409,129458,140280,110591,102674,73932,103835,101184,97238,96658,131555,164079,142991,132001,125428,130427,88349,74651,93336,102567,127221,103978,140424,208466,194221,166739,161772,128547,108600,102385,97006,95283,138385,123127,167150,201895,142205,162128,161213,163039,134553,75622,94018,83521,129408,147886,160346,210661,181167,135784,148066,129238,130313,104863,89551,101814,118872,133609,108287,197042,203649,174717,162805,134901,139931,96615,69300,117298,149853,178079,159213,195008,162079,165020,156055,142045,132915,98746,101280,123878,135712,121009,151264,202561,139557,195241,185369,161793,129593,92091,93097,91118,81190,111620,180437,234411,189146,179940,175803,153345,128186,103691,87330,130477,147719,81988,0,9989,72945,127233,140169,147699,135629,83870,79494,117015,101027,53811,89887,179605,177151,157514,151151,142810,134323,87491,115020,127511,130825,139671,148849,171728,164521,117819,23118988,558南投縣鹿谷鄉森林巷9號
南投縣,Chung-Tai Buddhist Temple,宗教場所,Chung-Tai Buddhist Temple,中臺禪寺,Chung-Tai Buddhist Temple,34402,56350,52365,59128,95274,82072,99591,154726,159250,79418,92135,100355,65487,111801,166137,159243,161818,206053,175512,231621,248054,195139,188650,178098,148285,203512,231498,195013,127480,169594,196423,271210,237830,173677,191547,183779,169627,238932,282436,263338,277396,218539,327312,372260,329847,274657,305355,271211,205806,286532,322589,322977,238499,261143,306781,362378,287713,244992,251165,291357,258455,204898,256111,266784,239801,307152,377038,393508,338318,311571,292681,266961,258763,298729,316565,344344,302232,320585,267537,315720,367748,276200,270434,244546,240385,316491,311678,286832,254909,265621,310960,59596,235693,174945,168967,121489,116694,145181,158190,165325,132770,128701,136127,125372,118188,104590,110438,104612,101211,131551,155550,147853,103501,118129,109681,120135,99233,87894,86293,73700,71506,82748,84841,89332,74051,88787,134339,133101,129263,106497,92228,70462,41660,42506,50436,44609,26033,8480,4844,4340,5148,8509,10856,11943,14412,14153,12751,10742,8917,14469,9907,9845,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,6636,5409,6541,26457247,545004南投縣埔里鎮中台路2號
南投縣,Formosan Aboriginal Culture Village,其他,Formosan Aboriginal Culture Village,九族文化村,Formosan Aboriginal Culture Village,29273,50818,49542,45740,104135,211861,78933,49395,42060,26450,43973,38550,37585,36382,45664,53622,166700,253823,210665,229511,191357,154785,198508,195766,90627,107956,106145,111473,73760,278763,142112,114815,75672,65425,143405,238577,108258,127338,93768,97871,118554,246530,136439,119156,57209,43166,125975,167775,87639,79571,75349,85697,61431,248414,125732,73767,46875,73213,67034,77647,47688,68049,65689,66204,57403,199577,106378,67568,51966,51260,71461,86158,45470,66091,72306,61842,57098,229095,99509,70008,41610,39777,68158,77479,41982,61344,62105,58690,45987,177274,112549,73908,47279,34991,118871,75173,33358,50634,54447,58332,66422,202095,150055,73111,57211,29282,51872,79428,27818,56660,48330,51443,39567,152791,115520,83657,49399,34776,47833,47096,27881,43079,49051,49678,42934,144130,117395,87460,62756,50233,79171,70146,75740,79371,95653,73313,64408,122606,44129,16072,18216,60554,140812,164404,55561,55155,54777,49417,34028,144828,121039,54762,16130,0,4773,23971,18417,39781,68817,77846,48777,143171,98586,43301,9405,12356,87220,141831,52784,67126,72337,53319,90601,141060,96082,69122,38982,51512,55062,50564,55467,15154529,555南投縣魚池鄉金天巷45號
南投縣,National Museum Natural Science Fonghuanggu Bird and Ecology Park,其他,National Museum Natural Science Fonghuanggu Bird and Ecology Park,國立自然科學博物館鳳凰谷鳥園生態園區,National Museum Natural Science Fonghuanggu Bird and Ecology Park,4467,8683,8752,7055,16973,9497,7808,10161,15109,6631,16864,9429,5898,9179,12593,6726,8191,12911,9053,11790,12577,8076,19980,20718,8649,12079,10866,11008,7038,22655,8604,14401,14350,14155,28765,20391,14206,18406,17466,11550,18418,14103,10539,14367,10389,7820,22182,15090,11432,13375,7929,8393,6961,19021,12719,9741,9171,10230,15668,16532,8710,13136,16326,11208,12212,19529,13331,15626,12526,11609,18628,18913,11177,13506,12094,7175,11215,18416,10932,21292,13241,11808,15457,11053,10156,15322,15466,9911,8693,19922,7992,15402,12717,9759,17756,14341,8545,12856,9292,9940,12943,12482,7234,15059,12048,5241,14250,17861,9190,14529,10301,10199,6944,12299,14501,20552,14669,10517,15530,11940,9913,10357,9526,12998,8355,14550,10121,13003,9975,14126,15291,10560,11916,14785,12048,9382,9448,11286,13408,14592,15339,19619,22950,24338,13647,24674,18195,13182,14741,24305,18261,22583,11568,0,3088,8993,12864,22575,21183,17996,14759,23908,15673,18154,7484,15331,29796,25792,15065,19934,16092,14430,20516,18290,11956,23652,13071,14265,19004,12991,11001,2450174,55841南投縣鹿谷鄉仁義路1-9號
南投縣,Qingjing Farm,其他,Qingjing Farm,清境農場,Qingjing Farm,28404,31919,51578,55222,113705,76024,50211,67039,111481,66871,185088,86093,47700,66254,92316,84818,75127,94164,67487,73517,59036,45842,108924,153311,58663,94548,92334,99842,74804,117365,54117,86888,67894,87628,163722,121474,83489,105746,89840,96161,102698,76293,63003,79777,62526,45964,138505,97512,78117,107724,90899,103557,67272,122607,80915,58982,60530,90585,124152,124399,75638,109997,116775,111435,82100,110787,93160,98502,76261,106864,159441,173470,103672,149414,143363,130031,109724,151604,98448,107724,85218,116329,162459,135064,109251,148677,154098,157697,99079,146222,90128,108013,101907,106721,164937,150717,80004,128858,132279,162872,125366,128840,95182,113130,107708,74206,150182,174269,102602,153658,138642,160240,80863,116274,99898,112255,78588,95357,129108,128487,81546,117887,115898,148423,96069,140822,103609,102101,69933,95161,133219,101806,83626,118380,123630,128542,103628,86703,51273,38401,40787,78014,111686,119974,70479,103681,86968,76605,71949,101426,58527,62418,29131,0,18498,57414,60470,79352,82812,81831,62844,92438,62799,55108,19845,45031,104337,107426,58288,74211,73397,85775,99468,95350,79847,86630,53510,68970,82633,22371,35186,17274601,546南投縣仁愛鄉仁和路170號
南投縣,Taiwan Endemic Species Research Institute,其他,Taiwan Endemic Species Research Institute,行政院農業委員會特有生物研究保育中心,Taiwan Endemic Species Research Institute,4804,12713,10692,5770,8265,6969,8046,9340,12293,4084,11064,5198,4436,6902,7042,4587,7757,7828,7437,9195,9946,4076,10744,11002,5169,6856,12094,4936,7651,5835,6022,7765,7092,4011,15229,8965,6498,10176,10709,3691,5617,5182,6967,8125,8531,2816,11313,6637,5515,9077,9517,5123,4922,5721,5885,6944,6377,4649,7744,7428,5428,9209,7919,3690,5326,5342,7344,7171,6991,3942,9355,8992,4466,7569,6585,4387,4958,4775,5320,8087,6561,4098,6122,5807,5865,8493,6709,3468,3934,3766,4554,5111,6645,2350,6051,4905,4048,7437,6531,2861,3915,4227,3668,5300,5161,2729,6349,6967,4569,7177,4817,3368,3237,3155,4457,6099,5562,3570,6667,5732,3261,5496,5413,3491,3153,2893,3747,4712,5239,3471,6079,4943,4147,8612,4597,2832,3498,4215,1414,0,3156,4762,7492,6924,5286,10446,8323,3443,4524,5220,4065,7376,2430,0,0,3441,4320,8553,5965,4290,4163,4840,4820,4682,1498,1945,7198,7596,4797,4935,7093,3060,5019,4465,4265,7687,4781,5004,7787,7519,4923,1065183,424台中市和平區東崎路2段烏石巷109號
南投縣,Jhushan Sky ladder Scenic Area,其他,Jhushan Sky ladder Scenic Area,竹山天梯風景區,Jhushan Sky ladder Scenic Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27600,19322,16236,17524,16175,9889,32098,21266,23232,30354,20157,20481,17633,41118,18155,9512,7516,6497,10551,12956,8226,12802,12527,10364,10800,22307,13364,11936,6542,9735,14104,15702,10953,15914,12836,7877,16207,20398,11883,12879,7870,8719,10767,8356,9434,12107,11829,10124,7128,15529,5702,8948,6284,5261,8639,7463,4112,7235,6817,7755,9367,10101,4557,7786,7421,1998,6227,7318,4656,8542,5187,6405,3797,6539,4716,7128,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5801,4951,2704,5223,2663,2761,838,1494,2652,2091,1624,2438,1924,1620,2697,2776,1393,2002,827,1219,1253,569,579,960032,557南投縣竹山鎮頂林路590號
南投縣,The Nantou Panoramic Skywalk,其他,The Nantou Panoramic Skywalk,天空之橋,The Nantou Panoramic Skywalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74253,97723,62518,59729,43488,41315,53886,43004,38362,52320,51229,47197,34700,74250,29372,41916,33696,28344,41172,37200,26002,13901,0,0,27346,45110,24392,34722,30567,13241,23630,25371,16611,25473,21223,27587,18423,28274,21573,27996,15672,13477,18528,14997,13276,17560,17005,22388,15006,28499,17067,16535,10784,12763,13516,11738,14696,19004,17229,15126,20424,18335,11895,12954,10508,12098,12124,13690,10147,18398,15059,11990,14256,22367,12080,12714,4539,0,989,5699,7626,13279,13564,12714,9139,16441,8616,8357,4002,5111,8859,8793,6867,10775,8499,7538,14900,10528,6751,9961,6040,5706,5548,5113,5228,2222203,300新竹市東區寶山路312號
南投縣,Sun-Link-Sea Forest and Nature Resort,其他,Sun-Link-Sea Forest and Nature Resort,杉林溪森林生態渡假園區,Sun-Link-Sea Forest and Nature Resort,15226,23123,18987,14846,35124,17731,26650,56805,41094,23968,51074,25991,17225,17774,25688,16678,13430,24501,35801,62334,30214,25381,53078,57960,21712,26620,19831,15060,9151,33714,32528,83124,31218,37570,60338,46375,40008,40179,26852,20160,28543,23710,55525,83357,31624,24040,73219,25183,28881,36295,29356,33687,23075,57036,82845,55842,26713,32979,44695,41088,24845,32194,35707,31792,17240,33732,58988,67300,35039,44211,65491,64489,46027,50591,64022,26329,22492,41474,60781,82209,42915,55838,69883,50327,36750,48996,69172,41338,23349,43890,42494,76946,47297,55426,80957,64588,33203,50404,45757,41107,39114,37499,51899,68697,47352,33409,88099,72729,39954,47400,60435,54131,17071,30633,52600,81968,55539,62459,72548,50517,39135,40824,61959,40577,26065,47584,57326,69108,34640,68515,77102,36579,48196,58243,83854,40672,29043,36584,34666,23992,25611,87004,116530,86922,53618,67239,99397,53635,26345,39979,72062,83099,29550,0,9423,20257,30162,49552,128637,74332,29538,59924,68650,55728,15137,51795,85181,77064,53773,70076,106326,66422,43518,64570,80830,80989,55033,79843,84572,51180,42828,8533454,557南投縣竹山鎮溪山路6號
南投縣,Atayal Village,其他,Atayal Village,泰雅渡假村,Atayal Village,15050,13788,13531,10007,27989,12546,12700,9055,12435,6506,18953,9711,10849,13638,17484,14090,16512,25456,27841,35144,11071,12595,16336,14259,14504,15599,17641,25016,12220,25833,16207,24090,11373,13327,17440,16172,19486,32095,21717,15099,29467,17750,24840,28368,11499,10104,21062,16886,17407,27678,23255,18280,6270,14537,4414,10242,12935,7500,5877,12521,12076,8767,14548,14408,20811,35556,21676,21438,15334,12157,22584,15607,18856,20723,14694,17158,25960,29374,23810,20756,14450,12724,17190,13295,17596,28041,18937,19078,23056,26188,22122,20785,9582,7858,11847,10046,14005,18937,12175,10626,19042,50076,11802,16132,5287,7134,5747,7051,8985,12340,10019,10084,11798,16436,8266,12439,4870,4713,4814,4595,5522,10320,5986,10607,5537,8310,5842,10631,5424,5629,4166,4286,5199,9706,8861,7485,8837,2992,849,1730,689,2214,1669,4442,4289,7681,4192,5044,5399,5890,572,2622,200,0,2,333,190,2455,11807,3584,1568,1621,1650,3317,72,459,1010,5466,2521,7760,3874,5983,4252,2946,3709,2488,782,1970,3797,2172,5901,2197229,544南投縣國姓鄉北原路56-2號
南投縣,Paper Dome Education Center,其他,Paper Dome Education Center,紙教堂見學園區,Paper Dome Education Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35225,46601,23949,31801,24102,25909,36577,34020,24004,32630,29675,30045,22393,37675,18076,24339,21619,21927,31299,29590,16343,23663,21799,24425,27781,28586,14374,21730,21403,12594,24106,26142,13371,21682,15739,19418,12012,20501,11480,21223,11189,11657,21583,22491,15570,14978,11915,19001,12382,21108,13782,14382,7939,13374,19828,16231,13547,17894,15102,13003,18779,14745,6209,6483,6913,12095,15061,19229,11363,16283,12595,9354,10745,16465,7889,10208,3914,0,934,6177,6504,10141,12667,11672,8359,12537,7223,8359,3308,4389,10895,11912,6843,9716,7370,7914,9102,6435,4393,8036,4964,6082,7257,5651,3962,1687916,545南投縣埔里鎮桃米巷52-12號
南投縣,Qingjing Sky Walk,其他,Qingjing Sky Walk,清境高空觀景步道,Qingjing Sky Walk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37780,52288,39660,39721,27283,37912,53415,39735,39735,54191,46480,73342,32347,28255,14910,14405,27951,49523,70465,77709,39998,59707,53789,40050,28078,36871,25126,27919,13339,0,5163,19186,19964,28032,35645,35079,21215,25389,22738,20135,8362,13997,32319,36092,23094,30247,28309,31505,30864,26147,25944,30529,26315,26098,29674,7671,12961,1834658,546南投縣仁愛鄉仁和路186-3號
雲林縣,BeiGang ChaoTian Temple,宗教場所,BeiGang ChaoTian Temple,北港朝天宮,BeiGang ChaoTian Temple,170700,202500,177600,283000,2024000,1441000,584500,798200,264500,133200,124300,138500,106000,235000,223500,200500,306900,1989500,885000,316300,555500,111800,116600,119600,176550,154700,146700,287500,261000,2874000,1044000,1050500,155000,118800,131900,118000,124050,147000,136200,143200,1853000,1311000,1186700,836500,412100,189500,140600,120900,147000,322000,253000,279300,189500,2562800,1312000,629500,169600,135000,163200,138400,276300,173200,186400,226500,864400,2372500,624700,671300,285000,196000,153600,174500,213600,182000,223000,201300,282300,2347000,1517000,436000,314500,271600,234200,167000,212000,186700,174860,173600,243500,2436000,1235000,426500,278400,223800,176800,223500,187800,256800,188600,204300,1260350,2563000,753000,234300,178500,176500,186500,176500,157500,183500,167300,194300,214700,2038900,339500,671400,364500,175600,186400,163500,176000,213000,201400,193800,306700,3156000,243600,437500,178600,197200,187200,213400,224300,231000,218000,217600,3356000,802750,103900,124000,324000,297500,540000,566500,320000,560000,230000,214500,502000,1967100,754000,2500000,350000,0,2000,126000,135000,68000,178600,196000,313900,1443000,583500,344000,268000,184600,89400,176300,92150,203000,263500,367000,2114300,1700000,789000,978000,317000,308500,194000,213000,198000,92690010,651雲林縣北港鎮中山路178號
雲林縣,The Beigang Wude Temple,宗教場所,The Beigang Wude Temple,北港武德宮(北港武德宮管理委員會),The Beigang Wude Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505622,838869,704123,786263,723963,586052,632861,455347,466419,6699519,651雲林縣北港鎮華勝路330號
雲林縣,TsaoLing,其他,TsaoLing,草嶺,TsaoLing,1080,12200,15320,10080,8600,5320,2240,10240,8320,15480,15000,1500,500,4500,3000,3240,3120,5600,5200,8240,10320,8240,9240,1740,1400,8080,9080,4080,3240,6240,10320,15120,18160,18240,18200,17160,28160,22160,36200,16200,13240,16240,50480,50480,52480,20400,32400,20240,17240,44480,60600,40700,12480,24640,36480,56400,24480,17440,13920,17000,15440,32240,16240,10240,14480,16240,16240,24400,24480,22400,20240,12240,12120,20240,24480,12480,10480,20240,30400,20240,30240,30240,30240,12240,12240,32160,30160,16160,20240,20120,34240,30240,36240,26240,20240,30240,16120,11200,15120,11020,10120,20160,12120,10120,6120,5120,12080,10160,16160,24240,20240,6000,16160,24240,40080,42240,36000,30000,39200,32320,33440,38000,45000,50400,52000,108000,43000,46000,43200,46000,46100,48800,51000,57600,58600,58000,62000,50000,28000,20000,50000,98000,78000,65000,60000,65000,66000,68000,50000,58000,90000,105000,15000,100,150,13000,14000,42000,49000,55000,108000,66000,61000,34000,23000,27000,34000,54000,34000,60000,64000,47600,110000,200000,110000,70000,60000,42000,45000,30000,45000,5626550,646雲林縣古坑鄉
